id,text
1223590846001499904,"@usuario Porque sólo destacan en el titular delincuente venezolano, porque por supuesto llama más la atención colocar ""venezolano"", Ej: atraparon dos delicuentes de la banda x en Perú, dónde uno es peruano y el otro venezolano."
1313902033855020032,"@usuario Que se abran las investigaciones a fondo a los gerentes de los canales de televisión y radio del Perú por editar, desviar y manipular la información a los peruanos OCULTANDO las nacionalidades de DELICUENTES y PROSTITUTAS VENEZOLANAS en Intervenciones POLICIALES."
1124037339716760064,"@usuario Yo soy inmigrante, si no puedo opinar ok. Pero quiero estar exento de impuestos."
1324675217155849984,"@usuario Fresitas al ataque, desde su muy privilegiada posición, y sin hacer colas, le piden a 11millones más 1 millón de inmigrantes que vayan en 2 días a vacunarse contra la ""mortal"" difteria que ya se llevó DOS personas, si, DOS, no los casi 40MIL del COVID-19, no, solo DOS.. Vah.."
1239379912991140096,"Bueno, es Brasil CERRAR FRONTERAS APRENDER"
1371102418918909952,@usuario Si hablamos de contradicción ud se pronuncia de los bombardeos a los guerrilleros pero no dice nada cuando un migrante asesina a un ciudadano de bien por robarlo.
1182317986952160000,"Venezuela, en lugar de agradecer a Brasil por recibir a sus inmigrantes, sigue saboteando."
1142810004946339968,"@usuario los países como Chile se dan cuenta que esto va para largo y que la ola migratoria va a seguir creciendo ,cada día más controles .No se puede alargar más este asunto .El venezolano no da más .Sos"
1354594692986510080,"Lo peruanos tienen más cojones q los chilenos, no los convencen con droga y 10% ..chile lo convirtieron en nidos d los políticos corruptos amigos d los narcos..y no hacen nada p esta llegada de migrantes buenos y malos..nuestro amado pais lo están reventando"
1137025498406509952,"@usuario @usuario El idiota de obrador, esta afectando la seguridad nacional de Mexico al mantener la frontera sur abierta y deja entrar al pais a toda clase de gente sin verificar si tienen antecedentes penales o no. Es una lastima que todabia lo apoyen en sus pendejadas."
1219988678602149888,"@usuario @usuario Si, si.. desplazados por las guerrillas narco-comunistas.. que me dice de los 5 millones de venezolanos que ""turistean"" a pie por el mundo gracias al amigote de Petro.."
1250158097303320064,"@usuario @usuario hashtag apoyo en bucaramanga Señor presidente @usuario @usuario el departamento de Santander requiere atención especial y apoyo inmediato, toda vez que la presencia de migrantes, cada vez es numerosa, poniendo en peligro la vida de todos los asociados @usuario"
1216712717500809984,@usuario @usuario Pasaremos aa historia como la peor emigración del siglo XXI. aquí en ecuador la cosa no es diferente uno va a las zonas de discotecas y los que lideran el microtrafico de estupefacientes son colombianos y venezolanos.
1391432532516879872,"@usuario uno detestabas esa estúpida política migratoria de libre movilidad y ciudadanía universal, el chulquero se ha pronunciado a favor de un montón de libertades entre esas continuar con esta situación. Esque la embajada entrometida injerencista les obliga para q nieguen el bloqueo"
1250483491759940096,@usuario yo me acuerdo que en venezuela todas las putas eran colombianas y todovia son putas todas
1396068679696150016,"Y luego hablan de xenofobia y no se dan cuenta que no los quieren por ellos mismos. La dignidad de esos ""venezolanos"" por el piso"
1135699256084390016,"@usuario @usuario @usuario @usuario Pero qué tal, anduvieron de pinches alcahuetes fomentando y apoyando las caravanas de migrantes con los putos de derechos humanos, la policía y y toda la caterva que movilizaron para acompañar a los chingaos migrantes. Ahora están de putos llorando por el 5%"
1368667706514409984,"@usuario Votas por bachelet, apoyas el gobierno de Piñera, o sea eres mas onunista que cualquiera!! Defiendes a los empresarios vende patria que quieren inmigrantes para bajar los sueldos!!"
1187544245055510016,"Mírese no más un presidente de izquierda, dándole gracias a uno ultra derecha racista a más no poder y además agresivo , grosero, no entiendo AMLO por qué celebra el que Mexico sea un muro con los migrantes"
1137169307165699968,"Por ahora la narcocracia mexicana salinista-zedillista-bushista exportadora se salvó. Pero si @usuario no detiene a hordas migrantes de SOROS, el presidente @usuario @usuario tomará medidas más fuertes y radicales."
1363697509273649920,@usuario xq tantos venezolanos muertos d hambre perseguidos x la Dictadura huyen dl paraíso comunista?? Xq no son capaces d defender su país? Ojalá alguien le corte el oxigeno al Dictador
1134261537915449984,@usuario En una guerra comercial con USA Mexico es un niño recién nacido.. lo mejor será considerar la idea de cero tolerancia hacia los migrantes hasta que el plan para LATAM esté en operación
1357486882351909888,"Yo estoy de acuerdo con que se de asilo a quienes son perseguidos por razones políticas pero, los migrantes que están llegando ahora, no lo son. Alguien publicó que -si no encuentran trabajo, van a delinquir- El problema es que, por ej., en Iquique, los colombianos venden droga."
1156168550039600128,"@usuario No es precisamente la migración la que está destruyendo a Chile señor migrante.. Porque ud, por su apellido, es migrante, si? A no ser que su apellido de marca de cerveza sea porque le hace mucho al producto de la cebada fermentada, lo que puede explicar algunas cosas."
1362312850148969984,"@usuario Jjaja hay que buscar la visa, pero de inmigrante. emoji cara llorando de risa emoji"
1135735683736150016,@usuario EL PROBLEMA SON LOS QUE LLEGAN SIN REGISTRO ILEGALMENTE. No solonlos gringos que coordinan las caravanas migrantes con visa de usa.
1171703467028689920,Inmigración excesiva en Chile es el peor error en 50 años sólo aporta a disminuir felicidad de los chilenos
1373651822016090112,"@usuario Porque al igual que los hijos de inmigrantes Alemanes en su momento, en su mayoría, y para bien o mal, ya son chilenos. El estado debe hacerse cargo de la migración que aceptó, no dejan de ser inocentes niños."
1393996666714429952,@usuario Que barbaridad hablas! Todos uds y sus funcionarios progres son quienes promueven el caos y la decadencia en éste país. A ella le debemos la migración descontrolada q promueve la delincuencua. CÍNICOS!!
1367065207219049984,*TODO CADA DÍA PEOR.. CONTINUARÁ LA EMIGRACIÓN DE VENEZOLANOS emoji dorso de mano con índice a la derecha emoji * El Nacional: Más de 500 venezolanos caminan cada día cerca de la frontera Colombia-Ecuador.
1251867987449129984,@usuario Los 3 inmigrantes que se observan están poniendo en riesgo de muerte a la ciudadanía del país que los recibe y acoge.. y de paso se hacen las víctimas con otro paisano que grabo el video desde arriba quizás hasta un dinerito sacaron. (en su país de origen los hubieran torturado)
1274083216597669888,"@usuario @usuario @usuario @usuario Esa es la mentalidad parasita de la izquierda. Inmigrantes en busca de paguitas, llegan aqui a pedir derechos que en su pais jamas serian capaces de pedir. Falsos y cobardes..quieren en un dia lo que en su pais jamas han tenido. Vete a la mierda parasito."
1233918371709829888,"@usuario Que alguien le explique a este malandro del micrófono, que en los últimos 4 años han entrado a Colombia dos millones de venezolanos. Estúpido."
1220856186997590016,"@usuario No los están agrediendo, ellos entraron por la fuerza como los inmigrantes pasados, no veo porque en su momento les molesto y ahora no, aparte son personas que sino logran pasar a estados unidos se quedarán en México donde no trabajan, solo viven de lo que la gente les da"
1344783787058670080,@usuario @usuario @usuario @usuario @usuario @usuario @usuario Es urgente que el gobierno ponga un alto a la migración de colombianos y venezolanos. @usuario
1356631774365939968,"Venezolanos ofrecen empleo a los inmigrantes venezolanos y son estafadores, actúan como Casa de Cambio, ofrecen emoji bolsa de dinero emoji más altos para q caigan emoji símbolo de socorro emoji"
1233536608399429888,"@usuario Todo el problema que se ido incrementando y creciendo Al presidente de Colombia Iván Duque es culpa del régimen usurpador de Nicolás Maduro, porque la diáspora de migrantes venezolanos ha desbordado y a llevado a el país a un caos total."
1306795693579869952,"@usuario Lástima que no puedo hacerlo mismo con los más 5 millones de Colombianos que viven en Venezuela, producto del Narcoestado, malas políticas y persecución militar. Y lo más irónico es que no se devuelven. Tranquilo aquí viven feliz en la Revolución Bolivariana. url"
1224155529074889984,"@usuario La vida de un delincuente no vale nada, acá un Venezolano mato a quema ropa de un tiro a una sra por robarle el bolso fuera de un CC, que recomienda hacer con el criminal?"
1088110296852499968,@usuario @usuario DEBE SER POR AMLO QUE USA ESTA LLENO DE INMIGRANTES MEXICANOS
1371216466847150080,@usuario A qué te refieres petiso? A dejar entrar venezolano con antecedentes penales? Y fueron los que apoyaban a Macri? Y el que asesino a turista extranjeros? Se más claro @usuario.
1360372064503419904,@usuario Con la aprobacion de la migracion por parte de Duque se incrementara la miseria en un 10%
1094650402807660032,@usuario Acá en EEUU ya están comprendiendo porque de la insistencia del Muro y las restricciones a la inmigración que quiere imponer Trump
1325815675101839872,"@usuario Y estamos llenos de migrantes, indocumentados y pasando grandes dificultades, qué hacer? @usuario"
1301219881313019904,Deben cerrar las fronteras hasta reorganizar el.pais del desastre económico y laboral
1375290126268470016,Enano qlio. Cierra las fronteras o andate a Brasil a weveaar csm
1271594345922210048,"@usuario No es un problema cultural, mucha gente saliendo sin tener que hacerlo, y sin discriminar pero ahora se ve lo peligroso de la inmigración sin control"
1289560201108979968,hashtag colombia El terror como forma de control social. Venga de donde venga. Duele que venezolanos/as estén atrapados en ese horror adoptado al migrar. Duele q el pueblo colombiano no tenga respiro. Sí. Me duele el pueblo colombiano. No me salgan con xenofobia porque no me la calo
1166518383224989952,"@usuario Vicepresidenta, debe empoderarse de estos delitos y llevarlos a la justicia. Sea venezolano o colombiano. Esto pasa diario en Colombia!"
1267294982840420096,@usuario Después lloran que les ponen un muro en la frontera y los deportan
1143555440149560064,@usuario Y qué quieres? Que les den libre tránsito? El cruzar la frontera sin la documentación correspondiente es ilegal y se debe evitar
1351832405745789952,"@usuario @usuario @usuario @usuario @usuario El mundo entero son aquellos que defienden cuotas y demás para inmigrantes. O sea, que quieren que se les trate diferente por su raza. Y los racistas son los otros. Igual que las mujeres. Pero los machistas son otros."
1156012194938540032,"Yo podría decirte que los venezolanos ""le matamos el hambre a esos inmigrantes"", como lo dijo más de un soplapolla venezolano, como lo dices tú hoy de forma mucho más educada."
1311987817808100096,@usuario Las leyes en USA deben de cambiar ser más rigurosa en cuanto a los inmigrantes. Dígame que va a ser una mujer con hijos sola en un país extranjero. El que quiera ir a USA que lo intente de manera legal. Sea profesional genere interés y luche para lograrlo
1266778533466080000,@usuario Y que hizo Ud Sra Bachelet? Dejo entrar 1 millón de inmigrantes. Quien asume eses costo ahora? No tiene moral para hablar.
1111943274326080000,"@usuario @usuario Usted ha buscado en cuánto está el índice de consultas de urgencias en los municipios de frontera a causa del éxodo venezolano?.. se cuadruplicó y si los hospitales estaban en crisis antes, imagine ahora! Le dejo esa perla!!"
1249002776765530112,"A ver, a ver, con Uribe NO se meta. Este NO es su país, igualada. Coja sus chécheres y a la frontera. Aquí no queremos migrantes de su calaña. Respete MI país que NO es el suyo. Ustedes dejaron acabar Venezuela. Regrese. Aquí no joda. url"
1098763895278370048,"@usuario @usuario @usuario @usuario No por el echo de ser inmigrantes, y que tengan los mismos derechos por su pago a México, significa que hagan está clase de cosas. Se que no son todos, estoy consciente. Pero como evitas, que esto suceda?."
1149311172958649984,"@usuario @usuario Los adoloridos son los que se quejan. Los que aún no los ha afectado este fenómeno migratorio, siguen diciendo que hay que dejarlos vivir su vida. Por mi que la vivan de donde vinieron."
1359264133691150080,"Tamara Acosta habla desde su burbuja, no comprende que la gente pobre chilena está siendo discriminada y siendo desplazada por esta inmigración descontrolada. hashtag holala red chile"
1362129950254500096,"@usuario En eso no pensaron los que van declarando la guerra a Perú, creo que solo va a parar hasta que alguien tire por un puente a un venezolano, el hampa venezolano no razona con logica, solo son unos salvajes que no piensan en las consecuencias"
1306634491444720128,"@usuario O sos retrasada o sos kirchnerista. Vos bien sabes que cuando hablamos de esos inmigrantes nos referimos a la gente de Bolivia o Paraguay que cruzan la frontera a cobrar jubilaciones cuando en su puta vida aportaron algo en nuestro país, lo mismo con la salud y planes sociales."
1346350068459310080,"@usuario Menos mal que aquí en la península, no puedo morir por coronavirus (siempre que no me junte con inmigrantes, claro. Por eso no me junto con el Emérito ni su mujer, no sea que me contagien)"
1239305070073860096,Debido al Gobierno ineficiente y las estructuras de salud deterioradas en Colombia se agudizará la pandemia hashtag coronaviruscolombia para pesar de los Venezolanos el Norte de Santander será nuestra pesadilla por eso máxima conciencia¡¡ url
1182432095207150080,"@usuario En el Ecuador hay cerca de 500 mil venezolanos gracias a las puertas abiertas a todo el mundo ahora que se quejan, si hasta transporte les daban para su ingreso. Con la brillante lógica de Moreno y la suya entonces todos son financiados por Maduro y Correa. Se pasan de ridiculos"
1163133566743719936,"@usuario Cual seria la medida correcta? Ante tanta violencia y descontrol? Este país va de mal en peor. Educación,salud,migrantes,VIH,afp,jornada laboral,corrupción,coimas, fraudes.. Me falta espacio para nombrar todo el descontento del pueblo. @usuario @usuario"
1198379873363990016,AsoVenezuela fija posición ante los últimos eventos ocurridos. Los migrantes venezolanos somos gente de paz. A los violentos los rechazamos y pedimos sean judicializados oportunamente. Colombia es nuestra casa y la defendermos! url
1264968643110210048,"@usuario BarretoCarina1 Acabo de describir lo que pasó, no fue por xenofobia ni por ningún prejuicio. De todos modos, cualquier grupo que sea inmigrante masivo o marginado durante mucho tiempo tendrá más miembros cometiendo delitos, es normal."
1167508932916590080,"Lamentablemente, el resurgimiento de la FARC en Colombia, sin duda recrudecerá el tema de la creciente inmigración desenfrenada hacia Panamá. El gobierno nacional ya debe iniciar acciones para enfrentar esta situación que se nos avecina y tal vez sin control."
1119679092238979968,"@usuario Los estadounidenses radicales olvidan que ellos mismos son inmigrantes en el continente, que se han hecho de tierras robándolas a los indígenas, los verdaderos dueños; y a México, con invasiones, guerra y acuerdos fraudulentos. Son ellos quienes debían irse del continente"
1157009697435790080,1.250.00 inmigrantes enviando remesas a sus países?
1370234960687340032,@usuario @usuario @usuario @usuario Suiza era tercer mundo comparada con Colombia (hasta que llegaron los venezolanos a arruinarla). emoji cara guiñando el ojo emoji
1348474994884559872,"Hoy 11/01/2021 siguen llegando buses con inmigrantes ilegales en hashtag iquique jamás podremos avanzar en las fases de pandemia, frontera hashtag colchane Totalmente abierta @usuario @usuario hashtag chile RT url"
1323076057759699968,"@usuario estimada Sra. Marcela, podria preguntarle a don Andres hasta cuando dejan entrar inmigrantes a nuestro pais? Estamos en una gran crisis sanitaria, economica y social, no podemos mas!! Por favor,,!!"
1321828106542400000,"Tiene que ser así .. TODO INMIGRANTE QUE COMETE ALGUNA ILEGALIDAD, ESTARÁ CON SU FAMILIA Y OTROS INMIGRANTES DE SU PUEBLO / PUEBLO / LOCALIDAD REGRESADO / DEPORTADO A SUS ORÍGENES."
1183045428926919936,"@usuario @usuario Creo que debería de haber más inmigración, pero no descontrolada. Lo que veo es que se niegan posiciones absolutamente convencionales/razonables, con tal de no admitir que existe una crisis. Sin consecuencias por violar la ley, colapsa todo. Las leyes están ahí desde hace ratos."
1370362839173619968,@usuario @usuario Porq Federico zalasar no dice a la hora q pasa imagenes de ROBO a extranjero. Q El ladron. Es venezolano.. Se escucha clarisiimo. Porq no recalca eso??. Umm. tanto amor hacia ellos. O Pena..
1343014966748709888,"@usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario Mi punto es, que no todos los inmigrantes violan la leyes. Como suele ocurrir, es un pequeño %, pues la mayoría trabajan, pagan impuestos y respetan las leyes. Los puestos de trabajo que ocupan, no son especializados y son aquellos que hoy no queremos desarrollar.."
1379846818507399936,@usuario @usuario No es detener sino retener! Y los venezolanos en Perú están haciendo turismo. hashtag rafael lopez aliaga presidente
1361476675448560128,"@usuario @usuario @usuario @usuario Te lo tomo , 100 Lucas verdes que ahí no es nada. Pero ojalá todos los países tuvieran esa inmigración, si argentina los últimos 30 años hubiera recibido esa inmigración hoy seríamos otra cosa."
1365386312321270016,"@usuario El MEJOR candidato.. Al inmigrante bueno se le apoya, al inmigrante delincuente se le deporta.. Así se simple."
1152625933330860032,"@usuario @usuario @usuario @usuario @usuario Es capaz de encarar a @usuario por los inmigrantes, eso deja claro que los Chilenos no le importan.. Y habla de humanidad, pero no habla de las consecuencias para Chile. Otro mas a mi listado por los que no hay que votar en el futuro."
1138902597740489984,"@usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario Gracias por tu voto Don Pio Semu. Mira tienes toda la razón en hacer esta reflexión. Y preguntarte quién financia, quién mueve y quién manipula a los grupos de migrantes. También decir q es sumamente riesgosa para toda la población. Como para q los usan además de cómo ya se vió?"
1120496859510919936,por primera vez coincidiendo con bocanaro en que el ingreso de extranjeros al país es un problema
1100023887948080000,"@usuario @usuario No es como sea, tú pensamiento no razona que los países actúan conforme al derecho internacional y que los países vecinos a Venezuela sufrirán más la guerra por la inmigración que conlleva a que se destruya la democracia."
1187867196346789888,"@usuario Y a vuelta de 5 años le estaran pidiendo visa hasta para entrar a Bolivia, Perú debería irse preparando para que no los agarre desprevenido la migración de chilenos así como fue con los venezolanos."
1179584788325390080,"@usuario LA PARRANDA DE IGNORANTES QUE LIMITAN CON NUESTRA HERMOSA VENEZUELA Y LOS QUE ESTÁN UN POCO MÁS ALLÁ HACIA EL CONO SUR, TIENEN LA MEMORIA COMO UNA PRÓSTATA. CUANDO VOLVAMOS A SER LIBRES DEBEMOS EXIGIRLE VISAS A TODOS. CON EXCEPCIÓN DE NUESTROS HERMANOS COLOMBIANOS Y BRAZIL."
1220691341304199936,"@usuario @usuario Y tú, desde cuando te importa lo que pasa en con los.inmigrantes? Nunca vi un reportaje tuyo en USA cuando Obama deporto y persiguió a tantos. Tampoco he leído un reporte den los campos de concentración en USA. Dime si tu Gobierno los dejaría entrar como aquí en México? IMB3CIL"
1151550737287190016,"@usuario Personas que no pagan impuestos, causa de la inmigración descontrolada."
1322872709752229888,"@usuario @usuario @usuario Pues que en lugar de mencionar una nacionalidad en particular, debió especificar que todos los extranjeros, migrantes, etc que delincan pues serán deportados y que los Colombianos que hagan lo mismo les caerá el peso de la ley. En mi opinión mucho drama 🤷‍"
1190835556743300096,"@usuario @usuario La pregunta es porque a un venezolano, racista, socialista y que vive en EEUU como tú le importa el tema Boliviano, aquí no hay nada para Venezuela ni para los socialistas, ustedes ocupense de sus problemas, que ya mucha gente se escapa de Venezuela"
1385702822453430016,@usuario @usuario cerrar fronteras nadie sale nadie entra.. comunismo puro.
1296828290288819968,@usuario @usuario @usuario jaja .. si miles muertos de hambre comprando televisores para vivir y llenos de inmigrantes que vinieron de paises como el Chino.. no se entiende..como viene gente a pasar hambre y esclavitud..jaja
1237942951822720000,¡ABUSIVO! Detenido un venezolano en Perú por tocar indebidamente a una joven que se quedó dormida en transporte público url
1189281691707350016,@usuario @usuario Ahora a sufrir el hambre la injusticia social el robo y LA MIGRACIÓN SERA LA ÚNICA OPCIÓN PARA SALVARSE.. POR CIERTO BRASIL MODIFICA SU LEY MIGRATORIA Y CERRARA SUS FRONTERAS. A CHILE NO CREO QUE QUIERAN VENIR. ESTAMOS SIENDO ASECHADOS POR EL CRIMEN Y LA MISERIA
1176161366933220096,"@usuario @usuario ¿Por qué ""huyen"" los ciudadanos de los paises comunistas? ¿Por qué los inmigrantes se dirigen a los países capitalistas?"
1174437538339140096,"Para aquellos que piensan que la inmigración afecta demasiado al país, necesitan ver la realidad del país con el menor número de inmigrantes y ahora ruegan porque lleguen inmigrantes. url"
1274522344573280000,@usuario Creo que regresa en uno de esos aviones de inmigrantes ilegales .. Tendremos noticias pronto .. emoji avioneta emoji emoji cara de loco emoji emoji cara llorando de risa emoji emoji cara revolviéndose de la risa emoji
1390513758305400064,"@usuario @usuario @usuario @usuario De hecho, ella responde eso -lo de que apenas tenía dinero para hacer las compras- solo para botar a un venezolano que decía que podía pagar su propia vacuna. Le dijo que se largada a Chile sin tanto dinero tenía. Con ironía. Pensando que el venezolano es un muerto de hambre"
1197689538392580096,En muchos disturbios de los originados hoy participaron ciudadanos venezolanos. ¿Para cuándo pasaporte y/o visa para estos ciudadanos? @usuario @usuario @usuario
1186061837382619904,"@usuario . Arresten y expulsen del país a esta persona. Soy venezolano,siento vergüenza de que esta basura aproveche la situación para delinquir . Por lacras como ésta los ciudadanos de bien somos mal vistos!!"
1081769194595719936,"@usuario @usuario Es que acaso @usuario no tiene que estar más preocupado por su país que por uno con el que nisiquiera comparte frontera? Usted es un patético esbirro de un genocida con ínfulas de dictador, preocupese por su país, y deje que el presidente de México se preocupemos México."
1352779862650609920,"Alguien apuesta contra mi? Estoy seguro que en un par de meses, los semáforos de todo EEUU estarán llenos de migrantes pidiendo caridad!! 5..4..3. Quienes no conocen EEUU..aprovechen!!"
1134626616074800000,"@usuario @usuario @usuario Nosotros no estamos con la transformacion de 4ta que encabeza el vejete y su horda de mercenarios que lo unico que saben hacer es empinarse ante Trump, dejar entrar a cualquiera por la frontera sur y darle en la madre al pueblo con sus caprichos"
1183147818585910016,Y todo por abrir las fronteras sin teglas y prometer paso libre y ayuda y más. Ahora como la guardia nacional esta de muro ya no dejan salir a nadie y se quedaron. Aparte funciona México como 3er país seguro. Todo mal .
1370550878843830016,@usuario Ella tiene toda la razón para que quieren tapar la realidad hay que poner mano dura el que la hace que la pague para la cárcel el inmigrante debe someterse a las autoridades
1156604965458240000,@usuario @usuario @usuario @usuario Y ahora que citen al mas corrupto de todos al presidente actual por hipócrita y dar contratos sin licitar y regalar dinero a migrantes y países centroamericanos y dejar sin dinero a Mexico ! hashtag lopez destruye mexico hashtag lopez farsante
1341502762262159872,"@usuario Donde digan q vacunan a todos los indocumentados venezolanos .. Venezuela entera se traslada a colombia incluido el MABURRO. por q en la tierra del encato de los izquierdistas , NO HAY PLANES DE VACUNA y ya no abría vacunas para los colombianos .. difícil de entender?"
1237764833912730112,@usuario @usuario @usuario @usuario @usuario @usuario @usuario Cierre fronteras ¡ el Perú no va aguantar a tremenda epidemiaa Sr Viscarra esto es una emergencia
1097120611577609984,De la misma escuela q Santelices: Los culpables de más casos de VIH son los inmigrantes
1231683916630759936,@usuario @usuario @usuario Parece estranjero. Acuérdense q a los estranjero &amp; inmigrantes no se puedes ni tocar xq de una dicen q es xenofobia
1164250217895670016,Yo estoy de acuerdo con defender el empleo de los uruguayos pero no descarto a los inmigrantes que también tienen derecho al trabajo. emoji cara con ojos en blanco emoji emoji cara pensativa emoji emoji cara gritando de miedo emoji
1322002503408489984,"Es decir, usted dice que los venezolanos delincuentes son quienes huyen del bloqueo? Qué es lo que tienen bloqueado? Qué les bloquearon, cuándo, y quién? De verdad Gustavo.. deje d defender delincuentes! No le basta con defender a las FARC y al grupo de sicarios de Escobar, M19?"
1178831972686320128,Igual.. Hay que cerrar toda esa frontera..
1160158561412009984,"@usuario Como la gente no entiende y lee la letra chica de esto, cada persona no podrá trabajar más de 40 horas semanales, no más horas extras, no más un segundo trabajo (legalmente) solo $301.00 menos imposiciones al mes. Más contratación de inmigrantes, más automatización. 🤷 emoji tono de piel claro emoji ‍"
1311077911076760064,Ud. Cree que la inmigración masiva e ilegal es parte de un plan de desestabilización de Chile?
1384277427149449984,"@usuario Señor Ángel Torres, déjese de tonterías y no oculte la verdad, hay muchos más inmigrantes que lo que ustedes anuncian, y ya el habitante de las Islas vive con miedo y temor a ser atracado, asaltado y violado. No ofenda la inteligencia de las personas. Renuncie"
1238635602075140096,@usuario Presidente como vote x ud le exijo como colombiano q cierre las fronteras y q prohíba la llegada de vuelos del exterior punto he dicho
1083169009112150016,"hashtag ahora en @usuario nuestro director Nacional @usuario: ""En general los migrantes están agradecidos de Chile; pero nos encontramos con chilenos que no los quieren y ni siquiera se han dado el tiempo para escucharles""."
1221990707340049920,"@usuario Don Porfirio la sociedad Mexicana no cree que se toque a ningún migrante que solicite asilo o trabajo en nuestro país de manera ORDENADA y legal, debería ir personalmente para verificar lo que le dicen. Si voy a su casa, rompo la puerta, UD se interpone, lo émpujo y entro?"
1387960889832359936,@usuario @usuario Hay que ver después del covid para ver si los números bajan lo que te digo es que por lo menos en Colombia puedes salir adelante además algo que les pegó fuerte también es la llegada masiva de inmigrantes Venezolanos
1175934790148800000,"Bien por @usuario y el @usuario Bienvenidos a los extranjeros que quieran trabajar. No a los delincuentes. Me pregunto por qué trabajan tantos venezolanos, paraguayos, peruanos o bolivianos en Argentina y los argentinos dicen que no hay trabajo. emoji cara pensativa emoji emoji bandera argentina emoji url"
1121774599237030016,"@usuario @usuario No cuida a los ciudadanos mexicanos, y quiere proteger a la bola de migrantes que a fuerza quieren llegar a otro país donde los maltratan! Ja, chida tu filosofía!!"
1171883736708920064,"@usuario @usuario Desafortunadamente no hay trabajo. Y si lo hay toca competir con venezolanos gracias a la política de ""puertas abiertas"" de Duque. Si lo consigue, por más experiencia y preparación académica, el salario mínimo y contrato obra labor es lo que se consigue. No es pesimismo, es real."
1351656518664529920,@usuario Salud gratis para inmigrantes? emoji cara pensativa emoji y eso? Que onda?
1146261720589049984,@usuario @usuario Sí tranquilo ya lo estamos haciendo. También escribele una carta a tu presi pa que haga control migratorio.
1179924400851869952,"@usuario Calla ladrón, escoria, lacra, basura, díscolo, rata, ni siquiera te fijes en el Ecuador imbécil de quinta.. Ya mucho tenemos lidiando con la migración masiva y desordenada de la gente del pueblo que destruiste"
1327716324785710080,"Lo que se debe es exigir Visa a los venezolanos senador, como ya lo hacen países como Chile y Perú, entre otros."
1161534690932780032,"@usuario @usuario Alguien me puede decir que han hecho por Venezuela hasta la fecha el resto de países latinoamericanos o del resto del mundo, excepto hablar y acoger inmigrantes? Pero los malos somos los europeos."
1219112554011770112,"@usuario @usuario @usuario @usuario A detener, a golpear, a hambrear y humillar a los migrantes. AMLO está violando lss leyes a las que se comprometió México y todo por darle gusto al presidente de otro. país."
1179223243707830016,@usuario @usuario Las deportaciones las están haciendo desde que Peña Nieto era presidente. A los venezolanos al llegar los separan del resto de los pasajeros y los aíslan hasta deportarlos a Venezuela. Este pana se salva por tener la cédula chilena y lo deportan vía Santiago de Chile.
1198007351128839936,".. Me da pena.. Y eso que también soy venezolana.. Después dicen disque no tienen nada, y que los tratan mal, y que nadie los valoran. O sea, nO tienen conciencia de NADA, quizás y son puros malandrejos venezolanos que están horita mismo en Colombia.. En serio, que decepción"
1096819364496579968,"@usuario Escucho a migrantes? Dicen que nunca dejaran de venir ya que la frontera esta abierta! No se van a documentar, no les interesa, solo quieren USA! Mas y mas estados niegan entrada a caravanas por gastos y danos que causan. Vea la realidad!"
1138144229496999936,"@usuario @usuario Pues que exija México a gobiernos de donde provienen los migrantes para detener eso, que culpa tenemos de que el Trump nos este hostigando.. Y culpa también de amlo por tratarlos bien al inicio de su gobierno.. No creen..?"
1155687859640320000,"La Guajira, no resiste más migrantes venezolanos, la situación se hace insostenible"
1354616603489530112,@usuario Creo que no es xenofobia. Solo preocupación por la violencia extrema que muestran muchos venezolanos en su comportamiento cotidiano de soberbia o desdén al peruano y sobre todo la delincuencia. No podemos decir amén a esas atrocidades en nombre del amor al prójimo y + emoji cara pensativa emoji
1266784075890729984,@usuario @usuario @usuario @usuario @usuario se han presentado robos a la ciudadanía y a negocios por parte de migrantes en la localidad de Engativá y ustedes de brazos cruzados a ver si hacen algo por brindar seguridad en la localidad 10 ola
1340882551158810112,"@usuario @usuario @usuario Tanto el gobierno como la gente debe de hacer su parte, estoy de acuerdo con que desde el principio,se debieron de cerrar fronteras y creo que estamos aun a tiempo para que esta nueva variante no llegue tan fuerte"
1199685686347079936,"La salida de @usuario tiene que llevar consigo la salida de todos aquellos que de forma descarada se roban los recursos y viven a sus anchas burlándose de la migración venezolana, usándola como bandera de lucha para su interés propio."
1322513853272489984,"@usuario @usuario @usuario Sea el porcentaje q sea, el de los delitos cometidos x venezolanos o extranjeros en colombia no puede ser permitido, el hecho de que se opine sobre la expulsión de un extranjero de colombia por cometer delitos en nuestra nación so puede ser llamado senofobia"
1157126606814680064,"Favor que el conductor lea los twits que la mayoria no están muy de acuerdo con la migracion en masa..se entiende el problema humano, pero no podemos como pais hacernos cargo de la crisis de venezuela, recordar tambien que hay muchos chilenos con problemas. hashtag crisismigratoriamv"
