_id,label,a_code,text
1366040291141181442,servpub,ARG,"""en ciudad juarez, fronteriza con el paso, texas, un grupo de 25 migrantes fue autorizado a ingresar luego de que el 19 de febrero se cancelara un programa que los obligaba a esperar en mexico la respuesta a su solicitud de asilo"". - via"
1418329339955982336,servpub,,dile a tus amigos del que empiecen asignar las citas de los pasaportes y las prorrogas del los ciudadanos venezolanos que se encuentran en mexico de eso tambien se deberian de ocupar
1392310715831230464,servpub,,senor presidente soy venezolana mi esposo acaba de fallecer por el covid el era colombiano casados en venezuela no pudimos validar el matrimonio aqui mis hijos tienen la nacionalidad quiero que usted me ayude porque no pude sellar el pasaporte por vencido y dicen q si
1150966147023560704,servpub,PAN,"panama respeta los derechos humanos de migrantes ""si"" pero como panamenos debemos respetar los derechos humanos de los mas vulnerables primero ""nuestros ninos y ninas """
1171434838592614402,servpub,VEN,"buen dia, para un buen amigo venezolano, con 9 meses en chile, solicito apoyo psicologico, esta deprimido, pasando un muy mal momento, temo que pueda atentar contra su vida. gracias de antemano. venezolanos"
1463148890694328323,servpub,,"mexico se ha convertido en un importante pais de asilo para miles de personas que se han visto obligadas a huir. el alto comisionado ha comenzado su visita al pais para reunirse con refugiados y solicitantes de asilo, y explorar maneras de fortalecer los sistemas de proteccion y las alternativas migratorias."
1441366594198802435,servpub,VEN,"tengo el sello en mi pasaporte de salida de venezuela, a donde me tengo que dirigir estando en el exterior, necesito sacar mi pasaporte??"
1428019699774853123,servpub,COL,"2. crearemos con el comando de policia y migracion que nos ayude a reforzar la investigacion, captura y judicializacion de estructuras criminales que desafortunadamente estan siendo un factor de inseguridad en la ciudad. bogota segura"
1273053540001501185,servpub,VEN,competentes atender los casos de repatriacion y otorgar ayuda humanitaria a los venezolanos en peru fenedevoz de migrantes fenedevoz de refugiados
1458093868990308363,servpub,VEN,"por lo demas, el pasaporte venezolano es el mas caro del mundo y el que menos oportunidad de porque requiere visas de muchos paises, ya es un origen rayado en el mundo, 6 millones de migrantes .. cuesta 220 usd, sin chanchullo y hasta mas de 100 usd "" express"""
1428797804466475015,servpub,MEX,programa de proteccion a inmigrantes (mpp) fue reestablecido por un juez federal. los inmigrantes con peticiones de asilo tendran que esperar en mexico. reforma migratoria podria no aprobarse. inmigracion programampp mpp juevesdeinmigracion alma rosa nieto
1084805850106081280,servpub,,"por eso hace falta que la inmigracion sea legal, porque a base de traer manteros la cosa no da de si."
1307697553723535363,servpub,CHL,"la ley de migracion no funciona asi, lee la nota primero y las leyes despues opina.."
1457543024242741250,servpub,,mas de 1.00 migrantes accedieron a oferta institucional de la alcaldia de ibague. mas informacion en
1444026002527723524,servpub,MEX,buscara establecer mesas de trabajo con diversas organizaciones de migrantes en estados unidos. enterate
1341725003608432640,servpub,CHL,cedo mi vacuna a los politicos e inmigrantes ilegales
1416024431290421255,servpub,URY,"se presentaron los primeros resultados del estudio desarrollado por , , y sobre aportes economicos y oportunidades de la poblacion migrante y refugiada en uy. nuestro compromiso: no dejar anadie atras"
1216199295860240385,servpub,MEX,"cocina migrante. los sabores y saberes que llegaron, se mezclaron, nos hicieron:"
1375691355255492609,servpub,,"senor lopez obrador, habla usted de la violencia que sufren los ninos migrantes en la frontera? y la violencia que su gobierno ejerce contra los ninos con cancer al no proporcionarles los medicamentos requeridos?"
1198624324481097729,servpub,,"me han dicho que,el wyoming, ha cedido, algunos de los pisos que tiene y ademas gratis, para ayudar a la inmigracion ilegal,eso es predicar y dar trigo a la vez. alguien se lo cree?, yo no."
1479175397069803523,servpub,MEX,"""quedate en mexico"" para solicitantes asilo eeuu se extiende pese a criticas"
1398294750365720576,servpub,MEX,"mundo: la solidaridad entre los migrantes es lo que les ayuda a alcanzar la meta de llegar a estados unidos como el joven cesar andres padron que no dudo en cargar a irma guillen, de 80 anos, para cruzar los ultimos metros y alcanzar la meta"
1469721139962208268,servpub,VEN,"el gobierno de eeuu reanudo este 6 dic el programa ""quedate en mexico"" en medio de crecientes dudas de si lograra garantizar la seguridad de los solicitantes de asilo, que tendran que esperar en el pais vecino el proceso de sus casos. cortesia"
1342048916112551936,servpub,,pues esa buena idea presidente ellos tienen que irse a mandar vacunar alla en venezuela por que las vacunas que hay no alcanza para los colombianos
1381629717808316421,servpub,,nos unimos q la campana come con derechos nuestra alimentacion no puede basarse en la explotacion de personas migrantes!
1388243438483738629,servpub,ARG,"5 anos que tengo la credencial oficial de reporterxs graficxs de otorgada por el y 8 meses que espero su firma para activar la renovacion de mi dni, segun corresponde por articulo 23n de la ley de migracion para periodistas."
1359143286896812040,servpub,COL,"proteger migrantes? que ofensa a los colombianos que estan desprotegidos por el gobierno, lo colombianos en su propio pais son maltratados y abofeteado por duque."
1472220105438162945,servpub,MEX,"la migracion es un fenomeno que esta aumentando e impactando tambien impactando a nuestro estado, lo vemos en los albergues y lo sentimos en los hogares. !seguiremos velando por mejores oportunidades a la par de estrategias que los protejan en slp!"
1341137928345559041,servpub,,"sin entrar en conflicto nosotros, le propongo que haga el ejercicio. si, despues de vacunar a la poblacion de colombianos, y de venezolanos regulares se podria inciar una nueva etapa con los irregulares, si. pero no tiene nada que ver con xenofobia"
1447347435295158277,servpub,,"marcela hernando ( ) : ""en la crisis migratoria el estado esta ausente"" cafe cargado la red"
1391746138429136896,servpub,,"no acepto que inmigrantes (incluso ilegales) tengan preferencia sobre los chilenos, nos revientes los servicios y esten aqui para destruir el pais que se vayan todos votare solo por patriotas"
1294747598318907398,servpub,DOM,porque rd no puede aplicar su ley de migracion y usa puede aplicarla?
1396194323272773634,servpub,ECU,y pasaporte venezolano
1336084005159047168,servpub,CHL,?sabias que la nueva ley de migracion y extranjeria extiende la vigencia de las cedulas de identidad vencidas mientras se tramita un permiso de residencia? asi se establece en el inciso final del articulo 43 de la nueva ley
1431018002795929605,servpub,,"la incertidumbre crece en mexico despues de que la corte suprema de estados unidos ordenara reinstaurar el programa de devolucion de solicitantes de asilo conocido popularmente como ""permanecer en mexico""."
1309571335887245312,servpub,,en el campo.. gracias a inmigrantes por todo qui hacen para proporcionar verduras y frutas al mercados
1329765747380334592,servpub,,"de barranco seco, por la escasa higiene a la que acceden los inmigrantes, ademas de peleas y robos entre ellos, genera aun mayor tension. esta es la triste realidad. el hastio policial de esta situacion por falta de recursos, se encuentra bajo la lupa de los sindicatos asp,"
1466919674726080513,servpub,MEX,"es muy importante que los agentes d la guardia nacional, del inami, y policia local, que estan en la atencion d las personas migrantes, esten capacitados para realizar esta accion. hemos visto uso de la fuerza desproporcionado."
1484593657160376323,servpub,VEN,todos con pasaporte venezolano
1378380237298352131,servpub,,necesitamos una inmigracion legal y ordenada
1254424038153293826,servpub,ARG,?porque quiere que se le entregue el ife a migrantes? el virus no discrimina por nacionalidad. tampoco lo tenemos que hacer nosotros. vamos a proteger a todos los que habitan nuestro territorio. por ello queremos anadire estos sectores a la gran medida adoptada por
1136412911998554112,servpub,COL,"seguira manana, negociacion entre ee uu y mexico para evitar los aranceles. washington exigio a mexico que retenga a los solicitantes de asilo y que endurezca los controles migratorios."
1472882580751982594,servpub,URY,"saca pasaporte, apostilla todo, cambia todo lo que tengas a $$ y huye. les viene un mierdero. al menos muchos entenderan por que se llenaron de venezolanos y los peores pagaran el maltrato y la xenofobia en la que incurrieron.."
1396637824250695680,servpub,VEN,23 may | las nuevas vigencias de los pasaportes venezolanos dependiendo de la edad
1177690990976671745,servpub,ARG,"estuvimos compartiendo una hermosa jornada en nuestro espacio de acompanamiento a personas migrantes, donde pudieron contactarse telefonicamente con familiares en su pais, por eso si venis a la argentina desde otro pais queremos acompanarte"
1148299902751006725,servpub,ARG,sabias que las tortas fritas llegaron al pais gracias a los inmigrantes arabes y espanoles? manana en el campeonato de la torta frita se va a elegir la mejor version. mar 9/07 - 13h gratis
1479273332814061568,servpub,,asambleista los migrantes retornados le agradecemos si usted coordina este proyecto en favor de los migrantes retornados
1396568544746381320,servpub,ARG,crisis migratoria: mexico registra record de solicitudes de asilo
1172907243014148096,servpub,,"y asi, un informe del instituto nacional de investigacion economica de suecia afirmaba que los municipios de todo el pais pueden verse obligados a subir sus impuestos ante el crecimiento de la poblacion causada por la migracion masiva. fuente:"
1481635423394795522,servpub,CHL,clinica juridica umag participa en operativo social dirigido a personas migrantes umagtv puq
1468950209703071747,servpub,,"en 2019, la cancilleria mexicana se habia pronunciado en contra de que ee.uu. devolviera a mexico a migrantes en espera de que se procesara su solicitud de asilo. luego cedio, ante presiones de trump. se suponia que con biden seria diferente. no lo fue."
1413142777500557322,servpub,CHL,"llega un momento en la vida, donde no puedes pegar un sticker nuevo al pasaporte por ya tienes pegados 2 y toca sacar uno nuevo, viene ese proceso de pasar rabia para poder obtener un pasaporte venezolano nuevo. necesito otra nacionalidad con caracter de urgencia."
1396816250131652610,servpub,VEN,"24 may | conozca el tiempo de vigencia de los pasaportes venezolanos , dependiendo de la edad del portador"
1269021181245558785,servpub,,"la alcaldesa de washington dc permite a la policia deportar migrantes, encapsular y reprimir a quienes protestan contra la brutalidad policial y mucho mas, pero pinta ""blacklives matter"" frente a la casa blanca. el performance."
1150611948117155840,servpub,,"entonces a cumplir la constitucion y las leyes, no solo en tema de migracion"
1461796647776698369,servpub,,"aprueban programa social de biden; migrantes, con nuevas oportunidades - regeneracionmx"
1433788099524317189,servpub,MEX,"hashtag este ano, mas de 77 mil personas han solicitado asilo a las autoridades mexicanas. de acuerdo a testimonios de las personas en el terreno, la represion tambien ha alcanzado a migrantes legales, con papeles, que esperan la resolucion administrativa de su solicitud. (3/3)"
1112965983055069185,servpub,,"este gobierno no respeta los derechos de nadie,todavia se compromete con migrantes,gente que dejan durmiendo en el suelo,a que los estafen,algunos ni de comer les dan,los secuestran,matan,hablar es facil,cuando ni los de aqui tienen condiciones dignas,mas bien,quitan derechos"
1138903520827060224,servpub,,"la pregunta es.. por cuanto tiempo? el dinero se acaba, los bienes tambien. que mas va a vender (de nuestros impuestos) para ayudar a los inmigrantes? el problema no son ellos, el problema es la falta de materia gris de este gobierno y sus achichincles."
1125396695502741507,servpub,VEN,"la nueva canciller tendra mi apoyo dentro de la comision de relaciones exteriores, trabajando juntas por nuestros migrantes saldremos adelante como pais."
1365019306388574213,servpub,,vas de nuevo con lo mismo hasta cuando?? la ley de migracion va! aunque chilles
1113538662820610048,servpub,MEX,"que piensa duplicar la poblacion de nuestro pais urln tanto migrante?no es una politica acertada,quitarle el trabajo o la comida a un mex para darsela a un extranjero. entran con lujo de violencia y aun asi los consiente?si esto lo intentan o usa q les pasara?"
1445926730074660864,servpub,,"agradezco el recibimiento del secretario de relaciones exteriores, lic. sostuve esta reunion en el marco de mis responsabilidades al frente de la comision edilicia de asuntos nacionales e internacionales y de asistencia al migrante en el h. ayuntamiento de solidridad"
1137227824883032064,servpub,,"no doblo las manos, se empino cuantos miles de millones de pesos va a costar ese acuerdo? cuantos meses o anos tardara eu en resolver el asilo? cuantos cientos de miles de migrantes mas van a entrar al pais? conmigo nocuentes amlo construye el aeropuerto texcoco"
1172320914089725958,servpub,GTM,"hoy, jueves 12 septiembre, ee. uu. comienza a aplicar normativa para denegar asilo a migrantes en frontera que hayan pasado por mexico u otros paises sin haber pedido alli esta proteccion. a como vamos pronto gt se convertira en ""tercer pais seguro"", siendo muy inseguro"
1442125069019406339,servpub,,"con respecto a los inmigrantes, es un tema netamente de estado (cancilleria) albergues establecidos con condiciones minimas(banos, alimentos) sin molestar a los ciudadanos ahi filtrar y deportar al que corresponda y cerrar limites fronterizos es un caos desatado"
1246134158142947329,servpub,COL,caracol12 m por favor que el gobierno sea solidario con los migrantes venezolanos y llevarlos a la frontera
1330159736801603584,servpub,,me gusta ser venezolana pero no me gusta tener pasaporte venezolano.
1405853386361257990,servpub,,"no vende humo, es muy lista, quien tiene hijos antes de los 30? o inmigrantes o gente con dinero. pone un limite alto para que les llegue a muchas familias de rentas altas y veta a los inmigrantes, fidelizacion del electorado."
1448384688775700480,servpub,CHL,"queremos darles las gracias por cooperar con los migrantes, su apoyo ha permitido comprar insumos fundamentales, comida, medicamentos, pasajes. gracias por abrir los brazos a personas que caminan paises para sobrevivir."
1473555075608064004,servpub,,"3) contribuimos a facilitar el trabajo a mas de 20 personas migrantes lgtbi en situacion de vulnerabilidad, 10 de ellas han sido contratadas por los propios programas de kifkif."
1333393992185155587,servpub,VEN,cuando abren las citas para pasaporte? cada vez q me meto dice calendario cerrado. necesito renovarle el pasaporte a mi abuelo de 91 anos no es nacionalizado venezolano y lo tiene vencido.
1382033501055287297,servpub,,"cuando, como y de que manera comenzaran la atencion al publico para la entrega de pasaporte y prorrogas?? estoy en provincia y necesito retirar los documentos para el tramite en argentina !! cabe destacar que existe una gran cantidad de venezolanos que necesitamos la documento"
1227859554706149382,servpub,,falta de inmigrantes para cosechar fresas via aqui esta la principal fuente de trabajo de los mexicanos por algo california es el estado mas rico de todos los ee.uu.
1277000043875176453,servpub,CHL,te invitamos a participar de la campana alimentemos la solidaridad. colabora con fundacion redin para que podamos ir en ayuda de la poblacion migrante de nuestra ciudad. muchas personas te lo agradeceran
1170290618070908929,servpub,CHL,"intendencia autorizo marcha contra la nueva ""ley migratoria"" para este sabado"
1329371029697933312,servpub,,como sabes que son venezolanos? le pediste el.pasaporte ?
1275877380825939968,servpub,,"partnership traduce material para ayudar a los inmigrantes a recibir ayuda del gobierno. inmigrantes, refugiados y apatridas residentes en campinas y otras categorias con derecho a recibir ayuda de emergencia de r $ 600,00 del gobierno federal."
1312404052836143104,servpub,,"pero dice gatell que hay que asistir a los migrantes de la caravana que viene, por humanidad si es mexicano no importa."
1085664107464806400,servpub,,porque no se ha respetado la ley vigente de inmigracion de 1975? por q tenian q salir con esta q le da toda clase de beneficios a extranjeros menesterosos? se viene lluvia de alza de impuestos para seguir manteniendo y legalizando a ilegales!!
1349112144151896065,servpub,,no se sabe cuando inician la de los colombianos y ya anunciando que s los migrantes tambien. en fin.
1358524129956286464,servpub,,"no es asunto de habichuelas ni arroz, ni aceite,ni platanos,es asunto de aplicar la ley de migracion,si las leyes no se van a aplicar,a cumplir,que cierren el congreso,si entran to se jodio rd."
1442972385057992721,servpub,MEX,"reynosa | las diputadas federales, y claudia hernandez, dieron a conocer que presentaran una propuesta para destinar recursos que beneficien a la comunidad migrante varada en el municipio."
1451263418942509057,servpub,,alguien tiene informacion de los requisitos para salir del pais con pasaporte europeo y pasaporte venezolano con vencimiento en marzo 2022?
1345534964423647232,servpub,CHL,"ya y, cuando empezamos a mover los hijos para aumentar los impuestos a los mas ricos y que lo recaudado realmente llegue a los mas desposeidos de nuestros hermanos. que de una vez por todas el barco seamos todos incluyendo a nuestros inmigrantes."
1398074038430306306,servpub,MEX,"opinion3_0 ""los migrantes pueden usar el acceso a la informacion a su favor"" por: dra. norma julieta del rio venegas nota completa:"
1412409398912237573,servpub,MEX,el trabajo que realizan los migrantes indocumentados es indispensable que paguen impuestos formalicemos su trabajo con ello en breve recuperaremos la inversion en infraestructura cada ano si seria de forma repetitiva
1450163661469802496,servpub,,"venezolanos en canada tienen derecho a su pasaporte y a la prorroga. me temo que la prorroga que pague estara vencida cuando llegue, debo viajar con urgencia y no se que hacer ni donde acudir, por favor sosnecesitomipasaporte"
1158456931268251649,servpub,MEX,"quien ensena a su hijo el odio al migrante tendra 2 opciones: construir a un acomplejado con miedo a que el otro le quite lo poco que tiene, o a una persona que vera en su padre a un cobarde. gracias papa por musa, y por los hermanos argelinos a los que abriste nuestra casita."
1465540804483686401,servpub,,saime venezuela : venezolanos en costa rica necesita pasaporte ya!! - !firma la peticion! via
1397391585000755202,servpub,,ser venezolano sin pasaporte
1428409290491039752,servpub,VEN,"sra. alcaldesa , inquieta su comunicacion en la que informa a los ciudadanos de bogota sobre la creacion de una unidad policial que se dedicara a investigar, capturar y combatir estructuras criminales asociadas a la migracion."
1462691080525299720,servpub,CHL,"senor no mienta..parisi y kast comparten muchas cosas, entre ellas la baja de impuestos, el control de la inmigracion ilegal, estado austero y reduccion de ministerios..boric es todo lo contrario..quiere subir impuestos, aumentar los ministerios y una inmigracion descontrolada"
1397638143503790085,servpub,,y los empleos y los impuestos estan al norte de la frontera..
1120709145810952192,servpub,,"cuando dicen q vienen a estudiar gratis jsjsjsjsjsjs claro xq los inmigrantes no pagan impuestos, ni alquiler, ni usan transporte publico, ni comen no ?"
1209131296267485185,servpub,,la iniciativa de asilo ayuda a los inmigrantes detenidos en el centro correccional del condado de tallahatchie de missisippi. ayuda a mid-south immigration advocates a extender la asesoria juridica y promover la reintegracion familiar.
1482719779261669376,servpub,VEN,por la seriedad de la fuente valdria la pena que aclararan si venezolano por nacimiento con pasaporte vencido puede entrar a venezuela.
1428095161825902595,servpub,,hitler tambien tenia un cuerpo de policia que le ayudaba con los migrantes.
1377373975299383299,servpub,VEN,"para mi, si te gusta la arepa, ya eres venezolano. no importa si no tienes pasaporte venezolano. ni los venezolanos tienen pasaporte venezolano."
1456633175552126978,servpub,ECU,diseno de ciudades incluyentes y solidarias en beneficio de migrantes
1361753218326396932,servpub,PRY,"se realizo una reunion de intercambio con asociaciones de personas migrantes en para organizar los proximos espacios de integracion y cuidado, que se dan de manera virtual. proximamente se publicara la invitacion oficial. si estas interesado/a, quedate atento/a."
1291458383850221576,servpub,CHL,"ojo con esto. muchas instituciones publicas y privadas en chile, estan obviando olimpicamente la extension de la vigencia de las cedulas de identidad afectando a muchos migrantes en sus tramites cotidianas, incluso en la posibilidad de conseguir empleo."
1404928402558275584,servpub,MEX,reconoce la oim iniciativas de carlos ponce torres para apoyar a la poblacion migrante. a traves de
1149706571871600655,servpub,,"si mexico ya no puede, podremos nosotros recibir solicitantes de asilo?"
1337149957514543106,servpub,MEX,trump sella amplias restricciones al asilo en eu; bloquea el acceso a la mayoria de migrantes noticias mundiales guadalajara
1321410928466907136,servpub,PAN,"el ministerio de seguridad, a traves del servicio nacional de migracion, destinara $3.2 millones en una contratacion directa para la compra de comida a migrantes en la estacion de recepcion migratoria de penita y lajas blancas en darien. noticias tvn"
1464313192411131907,servpub,CHL,sacar el pasaporte venezolano wow que loco
1327849874042331136,servpub,,"el problema estimado johannes, es que no sirven es genocidio anda un video argentino de muchas camaras para incinerar..porque crees? por la vacuna ..objetivo cambiar la poblacion nacional por inmigrantes..no subo el video porque me bloquean"
1203763318621646848,servpub,,soy medico cubano y presto servicios en la hermana republica bolivariana de venezuela y he escuchado el testimonio de dos pacientes venezolanas de que en colombia le han negado la asistencia medica a la nina de una testimoniante y la otra una muchacha con seis meses de embarazo.
1413910348105723907,servpub,,que miedo tener mi pasaporte venezolano
1269952776219607041,servpub,,no sea we..n le estan quitando sus derechos y se los estan dando a inmigrantes de bachelet..pronto seran uds compatriotas chilenos a quienes expulsen ..chile tiene hambre asi que es hora de que vuelvan a sus paises
1372920778988085256,servpub,,alguno de ud. sabe cuando empezara la vacunacion de los inmigrantes guatemaltecos viviendo en los usa. le podrian preguntar a gamattei
1231945072456790017,servpub,,"les comparto mi colaboracion en la ""migrantes y desarrollo"""
1267841827622858761,servpub,GTM,"entregamos alimentos completos y nutritivos a nuestros migrantes retornados que se encuentran en el albergue atanasio tzul, quetzaltenango. las acciones son coordinadas por la secretaria ejecutiva en funciones"
1487334201103900674,servpub,VEN,"por tanto, para mi, limitar entrada o salida si se hace con pasaporte de otro pais, siendo venezolano, es inconstitucional y va en contra de lo establecido. es legal tener 2 nacionalidades y por ello se debe permitir ejercerlas ambas o cualquiera de ellas. es un abuso mas"
1361855644970586112,servpub,,"payaso, por eso abriste las puertas de par en par a inmigrantes para que recarguen el sistema publico de educacion, salud etc. deberias estar en la carcel con la otra vende patria."
1184395206822637568,servpub,VEN,venezolanos podran solicitar visa estadounidense con la prorroga del pasaporte via
1372827152341733380,servpub,VEN,"los beneficiarios de america's dreamers, tps y ded son miembros esenciales de nuestras comunidades. hoy, voto para honrar sus contribuciones a nuestro pais y su busqueda del sueno americano al aprobar la ley de suenos y promesas."
1347208852719038464,servpub,,"asi es, mientas mas remesas significa que morimos de hambre lentamente, por eso debe el migrante sacrificar su libertad, su paz ,su armonia, su salud, para mandar a los suyos y tengan que comer, solo los insensibles politicos lo ven bien, porque ahi tienen intereses propios."
1375304530187984897,servpub,COL,"no cree que tiene que ver mas con el incremento del desempleo sumado a la falta de ayudas, sin contar de que si eres venezolano tienes menos oportunidades ??aa pero duque si recibiendo las ayudas extranjeras para los migrantes con muchas ganas."
1430296573259431937,servpub,,"- el jefe de la policia estatal habria ofrecido 50 mil pesos a elementos de , y policia municipal de valles a cambio de la liberacion de 100 migrantes"
1339150792926892033,servpub,CHL,"gracias por las ayudas que nos entregaron y asi poder ayudar, a muchas familias migrantes de los rios en valdivia, chile"
1383161496822288390,servpub,COL,la con la tropa social bogota sigue en la busqueda de personas migrantes con el objetivo de brindar apoyo a traves de los servicios integrales de
1412078395127701504,servpub,BOL,la paz | entregan kit de limpieza bucal y paquetes de alimentos a migrantes de albergue invierno amn
1399833101195530241,servpub,,"via el gobierno de eu puso formalmente fin al programa de asilo de trump conocido como'quedate en mexico' y juzgo que no mejoro la gestion de la frontera, segun un memorando."
1418094151367811073,servpub,,la policia carga contra una concentracion pacifica por los derechos de las personas migrantes en tenerife a traves de
1257534602102571008,servpub,,buenas una preguntita. soy venezolana con el permiso de permanencia habia salido beneficiada con la ayuda. pero ahora no salgo y he tenido problemas para abrir cuentas por ser venezolana. como haria en mi caso. muchas gracias
1420588642347589634,servpub,MEX,"mundo | el gobierno de biden acelerara el procesamiento de las solicitudes de asilo en la frontera entre eu y mexico, al igual que las expulsiones de algunas familias migrantes, segun un plan presentado por la casa blanca"
1449212520586256384,servpub,,todos sabemos por la situacion tan dificil que pasamos los venezolanos con el tema de los pasaportes. ayudenme a que la persona que lo consiguio me lea. por favor estoy desesperada!!
1449061594198065157,servpub,MEX,"pecentro america en 2021, el flujo migratorio rompio records. en mexico las solicitudes de asilo alcanzaron las casi cien mil, mientras que en estados unidos, las autoridades migratorias han detenido a mas de doscientos mil migrantes en la frontera de esa nacion."
1381632578965409800,servpub,CHL,"pinera promulga en iquique nueva ley de migraciones y afirma que cuerpo legal permite ""poner orden en nuestra casa"" a traves de"
1137030799943974922,servpub,PER,"lei una noticia de colombia que un paciente murio en una ambulancia por no tener dinero para pagar un peaje y no los dejaron pasar,pedirles pasaporte a los inmigrantes venezolanos es exactamente lo mismo. !!falta de humanidad!!"
1091674910534062081,servpub,,"culpan a los migrantes de su pesima gestion del proceso de regularizacion. en diciembre habian estampado a penas 30 mil pasaportes, de los 155 mil inscritos desde abril. cualquiera que intente pedir una cita en extranjeria vera que no es puede xq sistema simplemente no funciona."
1490310641659392000,servpub,,pq los inmigrantes no pagan impuestos? no todos son borbones huidos.
1356603265316700163,servpub,,"exacto, muchisima gente explotada. gente que no tiene prestacion por desempleo pq los ""inmigrantes visa oro"" quieren seguir pagando solo un 10% de impuestos. y les da igual si hay gente que no puede costearse seguros privados de salud."
1246067665770287104,servpub,COL,"porque le esta pidiendo ayuda al gobierno nacional, que se haga cargo de los venezolanos y que bogota se hace cargo de los colombianos. que por favor el gno. nacional pague los arriendo, ya que bogota les ha dado anos de alimentos, partos y educacion gratis al migrante."
1092497405608632320,servpub,,"abrigo, alimento, atencion medica y seguridad ofrece piedras negras a migrantes; de ellos la ciudad espera ..orden..y respeto. .."
1318523651021508611,servpub,ARG,"durante la emergencia sanitaria, reforzamos nuestras acciones conjuntas para favorecer la seguridad alimentaria y el bienestar de las familias migrantes que mas lo necesitan."
1484047178263777285,servpub,,el 75% de las mujeres en albergues de inamu son mujeres migrantes
1203415186159415296,servpub,VEN,inaceptable impide a gran mayoria de venezolanos obtener pasaporte investigar y rechazar..
1278063395602935812,servpub,MEX,"albergues para migrantes, en el olvido y la desproteccion en la pandemia | lee aqui:"
1102233975156805632,servpub,MEX,hijos de la chingada ahora regalan dinero a los migrantes !!
1470853601119674380,servpub,MEX,"lideres de caravana migrante sabian de albergue para recibirlos: batres se les aviso al menos dos dias antes, dijo el secretario de gobierno de la cdmx, marti batres, en asi el weso wfmwradio"
1143885965347438592,servpub,,"asi que el 4% de cotizacion solidaria adicional es nada menos que para los famosos ""migrantes"". politicos preocupados y peleando para asegurarles pensiones a estos ""invitados permanentes"" y a costa de los chilenos. !que traicion!"
1137198620476944385,servpub,MEX,"!!se confirma establecido en la ley de migracion, que es mala!!"
1324218845427617792,servpub,COL,"resultados de la lucha democratica, hoy el embajador hace oficial su investidura ante el estado colombiano. esperamos esto aumente la capacidad de atencion a los migrantes venezolanos y se fortalezcan los lazos con el gobierno interino"
1205238860269015040,servpub,,democratas visitan albergues de migrantes en reynosa la opinion de tamaulipas -
1154468374413500416,servpub,MEX,"la/os funcionaria/os publicos comparten sus aprendizajes a traves de la sensibilizacion, y asi desde su ambito emplear las tecnicas para brindar una mejor atencion a las personas migrantes. encuentro-taller sobre el fortalecimiento del acceso a la justicia."
1308148695234424832,servpub,CHL,"la academica analiza el proyecto de ley de migracion desde el derecho nacional e internacional: ""la ley tiene problemas en su origen en tanto define al migrante desde lo que uno hace y no por lo que uno es, lo que es problematico, se sale del ambito juridico""."
1271527363520520197,servpub,,"?por que el p3x1debe regresar? mucho le ha costado a los compatriotas constituirse como sujeto social, organizarse en el extranjero y promover la participacion social. el programa 3x1 para migrantes es la aportacion de organizaciones en el extranjero y de recursos publicos desde"
1195278101284106240,servpub,COL,visa para los venezolanos !! como van a protestar y hacer dano en un pais que no es el de ellos que protesten a maduro.. hacen dano en colombia sino mire el desempleo basta de compasiones harto tenemos con nuestras necesidades de nuestro pueblo !!
1462499321912385544,servpub,MEX,fortalecen atencion a migrantes en solidaridad -
1354409591807893507,servpub,,"no dejo de pensar que sera de ellos con esta nueva cuarentena. si esta medida no vienen con una rapida y oportuna entrega de bonos se esta condenando a miles, tanto peruanos como venezolanos."
1337707175121219585,servpub,,"un pais donde la clase media trabajadora no puede tener mas de 1 o 2 hijos porque tiene que mantener con sus impuestos a millones de personas que no trabajan o que tienen una productividad muy baja (inmigrantes ilegales y politicos, por ejemplo)."
1138860569832886272,servpub,MEX,y como pagan impuestos y cumplen si no tienen residencia si tienen mas de tres anos estan ilegales si no tienen residencia
1415479227718176773,servpub,VEN,pero no creo que tu vayas a una agencia de viaje a decirle que te saque el pasaporte venezolano. no me digas eso jaja
1155543392018976769,servpub,,para nada! yo soy una inmigrante legal que oaga sus impuestos y sigue las leyes! como hispana me parese que al fin tenemos un presidente con los pantalones bien puestos! no un pelele!
1369303817993469958,servpub,ECU,noticias de venezuela y el mundo: pasaportes vencidos de venezolanos seran reconocid..
1159413022097596418,servpub,,"este servicio se enmarca dentro del proyecto ""capacitacion y formacion para la insercion sociolaboral de las personas migrantes"" financiado por la"
1460126590030032896,servpub,,"en cuautepec la policia esta haciendo hostigamiento contra vecinos y estan vinculados a un domicilio donde se dice se dedican a traficar migrantes, esto es en la colonia del bosque gam, investiguen y cesen al jefe de policia por su descuidar a sus elementos."
1179782199865958400,servpub,COL,"sumele que alla esta llegando un gran porcentaje de migrantes venezolanos y wayuus con doble nacionalidad, y los que realmente estan haciendo algo por ellos son ong's internacionales, porque el gobierno local, poco o nada, estan ocupados en elecciones."
1267121442593943552,servpub,CHL,"cientos de bolivianos, venezolanos y peruanos desean volver a su paises de origen, ustedes creen q seria justo/bueno q fuese chile a traves de cargar el gasto al erario nacional, quien financiase su repatriacion, pero con la condicion q estos y por firmado no vuelvan mas a chile."
1245070375391834114,servpub,,esta plata sela va a llevar los venezolanos que estan en el sisben el colombiano sigue en la calle
1454904594304208898,servpub,,"si, seguramente hay gente de buen corazon en mi region de origen, que les ofrecen algo de comer. la situacion mundial de los migrantes es inhumana y se deberia dar a conocer, quienes estan atras de los lideres tambien hay que informarles a todos que se dirigen al infierno."
